IdCliente,Nombre,Apellido,Nacimiento,Género,Estado Civil,Educación,Ocupación,País,Ciudad,Hijos,Ingresos
13984,Adrian,Richardson,1979-03-08 00:00:00,Hombre,Soltero/a,EFP,Obrero Calificado,Estados Unidos,San Diego,0,60000
25339,Adrian,Rivera,1954-04-13 00:00:00,Hombre,Casado/a,EFP,Funcionario,Estados Unidos,Imperial Beach,1,40000
13179,Adrian,Sanchez,1942-06-19 00:00:00,Hombre,Casado/a,Bachiller,Directivo,Canadá,Sooke,5,80000
19283,Adrian,Sanders,1958-07-11 00:00:00,Hombre,Casado/a,ESO,Funcionario,Alemania,Erlangen,1,30000
11229,Adrian,Stewart,1951-12-03 00:00:00,Hombre,Soltero/a,EFP,Profesional,Estados Unidos,Redwood City,4,70000
19534,Adrian,Torres,1967-06-24 00:00:00,Hombre,Soltero/a,ESO,Profesional,Estados Unidos,La Jolla,0,60000
23787,Adrian,Ward,1954-08-04 00:00:00,Hombre,Soltero/a,Máster,Funcionario,Estados Unidos,Berkeley,1,30000
13641,Adrian,Watson,1970-05-18 00:00:00,Hombre,Soltero/a,Bachiller,Profesional,Australia,Hervey Bay,0,90000
20871,Adriana,Arthur,1968-09-16 00:00:00,Mujer,Soltero/a,Máster,Militar,Alemania,Erlangen,3,10000
14181,Adriana,Chandra,1946-12-02 00:00:00,Mujer,Casado/a,Bachiller,Directivo,Alemania,Frankfurt,3,100000
23500,Adriana,Garcia,1936-06-06 00:00:00,Mujer,Casado/a,ESO,Directivo,Estados Unidos,Concord,4,80000
12300,Adriana,Gonzalez,1946-07-18 00:00:00,Mujer,Soltero/a,EFP,Profesional,Francia,Colomiers,5,80000
22705,Adriana,Kapoor,1976-03-25 00:00:00,Mujer,Soltero/a,Universitario,Militar,Alemania,Berlin,0,20000
12002,Adriana,Lopez,1964-02-06 00:00:00,Mujer,Soltero/a,Bachiller,Profesional,Australia,Lane Cove,0,70000
12275,Adriana,Madan,1970-06-11 00:00:00,Mujer,Soltero/a,EFP,Militar,Alemania,Berlin,0,20000
19145,Adriana,Malhotra,1965-04-24 00:00:00,Mujer,Casado/a,Bachiller,Obrero Calificado,Estados Unidos,Concord,3,80000
15457,Adriana,Martinez,1941-02-28 00:00:00,Mujer,Casado/a,EFP,Militar,Alemania,Neunkirchen,1,20000
12858,Adriana,Mehta,1962-04-21 00:00:00,Mujer,Soltero/a,EFP,Funcionario,Alemania,Berlin,1,30000
29441,Adriana,Patel,1936-08-04 00:00:00,Mujer,Casado/a,ESO,Funcionario,Alemania,Neunkirchen,1,20000
14762,Adriana,Perez,1958-08-10 00:00:00,Mujer,Soltero/a,ESO,Obrero Calificado,Estados Unidos,Beverly Hills,4,80000
20050,Adriana,Prasad,1972-03-02 00:00:00,Mujer,Soltero/a,Máster,Militar,Francia,Courbevoie,0,30000
29436,Adriana,Raman,1961-01-17 00:00:00,Mujer,Soltero/a,Bachiller,Militar,Alemania,Hamburg,1,10000
21675,Adriana,Rana,1971-02-10 00:00:00,Mujer,Soltero/a,Universitario,Militar,Francia,Paris,0,10000
24563,Adriana,Rodriguez,1954-04-04 00:00:00,Mujer,Casado/a,EFP,Profesional,Alemania,Kassel,3,130000
16405,Adriana,Sai,1967-04-08 00:00:00,Mujer,Casado/a,Bachiller,Funcionario,Reino Unido,Berks,0,40000
27908,Adriana,Sanchez,1970-11-05 00:00:00,Mujer,Soltero/a,EFP,Militar,Alemania,Berlin,0,20000
15146,Adriana,Sara,1971-06-12 00:00:00,Mujer,Casado/a,Máster,Directivo,Australia,Lane Cove,0,100000
18702,Adriana,Smith,1968-04-08 00:00:00,Mujer,Soltero/a,Bachiller,Profesional,Australia,Coffs Harbour,2,60000
23424,Adriana,Subram,1967-04-24 00:00:00,Mujer,Casado/a,Bachiller,Profesional,Australia,Cranbourne,5,70000
18463,Adriana,Suri,1952-07-11 00:00:00,Mujer,Casado/a,Máster,Obrero Calificado,Australia,Lane Cove,3,30000
26983,Adriana,Vance,1973-03-22 00:00:00,Mujer,Casado/a,Bachiller,Obrero Calificado,Alemania,Berlin,1,40000
17067,Adrienne,Alvarez,1965-03-23 00:00:00,Mujer,Soltero/a,Bachiller,Profesional,Australia,Sunbury,3,60000
18132,Adrienne,Blanco,1956-06-22 00:00:00,Mujer,Casado/a,EFP,Profesional,Francia,Sèvres,2,110000
23392,Adrienne,Dominguez,1967-04-21 00:00:00,Mujer,Soltero/a,ESO,Profesional,Estados Unidos,Beverly Hills,0,60000
14953,Adrienne,Gill,1963-06-14 00:00:00,Mujer,Soltero/a,Universitario,Militar,Reino Unido,Esher-Molesey,3,10000
11920,Adrienne,Gomez,1964-02-28 00:00:00,Mujer,Soltero/a,Bachiller,Profesional,Australia,Brisbane,4,60000
18906,Adrienne,Gutierrez,1952-04-13 00:00:00,Mujer,Soltero/a,Máster,Obrero Calificado,Australia,Perth,3,30000
22668,Adrienne,Hernandez,1966-05-28 00:00:00,Mujer,Casado/a,Bachiller,Profesional,Reino Unido,London,0,40000
24512,Adrienne,Jiménez,1976-08-13 00:00:00,Mujer,Soltero/a,EFP,Obrero Calificado,Estados Unidos,Burlingame,0,40000
19952,Adrienne,Martin,1975-03-28 00:00:00,Mujer,Soltero/a,Bachiller,Profesional,Australia,South Melbourne,0,80000
23627,Adrienne,Navarro,1950-04-26 00:00:00,Mujer,Soltero/a,EFP,Directivo,Alemania,Erlangen,3,100000
22516,Adrienne,Ortega,1979-05-12 00:00:00,Mujer,Soltero/a,EFP,Funcionario,Alemania,Hannover,3,30000
28216,Adrienne,Ramos,1967-01-24 00:00:00,Mujer,Casado/a,Bachiller,Profesional,Australia,Silverwater,5,70000
13523,Adrienne,Ruiz,1976-11-03 00:00:00,Mujer,Soltero/a,Máster,Militar,Australia,Findon,0,10000
16298,Adrienne,Sanz,1963-05-16 00:00:00,Mujer,Casado/a,Bachiller,Obrero Calificado,Alemania,Hamburg,1,40000
15084,Adrienne,Serrano,1969-09-20 00:00:00,Mujer,Soltero/a,ESO,Funcionario,Alemania,Kassel,0,40000
24559,Adrienne,Suarez,1953-06-05 00:00:00,Mujer,Casado/a,EFP,Profesional,Francia,Cergy,4,80000
11482,Adrienne,Torres,1972-07-19 00:00:00,Mujer,Soltero/a,Máster,Militar,Reino Unido,Warrington,0,30000
17596,Adrienne,Vazquez,1966-11-06 00:00:00,Mujer,Soltero/a,Bachiller,Obrero Calificado,Estados Unidos,Bremerton,3,60000
17387,Aidan,Alexander,1972-06-14 00:00:00,Hombre,Casado/a,ESO,Obrero Calificado,Canadá,Metchosin,1,50000
21654,Aidan,Barnes,1963-11-27 00:00:00,Hombre,Soltero/a,Bachiller,Profesional,Estados Unidos,Imperial Beach,4,70000
18998,Aidan,Bennett,1947-11-07 00:00:00,Hombre,Casado/a,Bachiller,Directivo,Estados Unidos,Oregon City,5,60000
15364,Aidan,Bryant,1965-02-21 00:00:00,Hombre,Soltero/a,EFP,Profesional,Estados Unidos,Beaverton,5,90000
14490,Aidan,Butler,1953-10-17 00:00:00,Hombre,Casado/a,ESO,Directivo,Estados Unidos,Coronado,3,70000
20077,Aidan,Coleman,1953-11-05 00:00:00,Hombre,Casado/a,Máster,Militar,Estados Unidos,Coronado,2,10000
23846,Aidan,Diaz,1969-06-20 00:00:00,Hombre,Casado/a,Bachiller,Obrero Calificado,Canadá,Vancouver,2,60000
16886,Aidan,Flores,1954-10-19 00:00:00,Hombre,Casado/a,Universitario,Obrero Calificado,Estados Unidos,Portland,2,60000
26445,Aidan,Foster,1970-09-06 00:00:00,Hombre,Soltero/a,Máster,Directivo,Australia,Caloundra,0,110000
14109,Aidan,Gonzales,1974-08-23 00:00:00,Hombre,Casado/a,EFP,Obrero Calificado,Estados Unidos,San Diego,0,30000
23717,Aidan,Griffin,1948-03-17 00:00:00,Hombre,Casado/a,EFP,Profesional,Estados Unidos,Redmond,2,60000
25189,Aidan,Hayes,1936-04-14 00:00:00,Hombre,Casado/a,ESO,Directivo,Estados Unidos,Bremerton,2,50000
28171,Aidan,Henderson,1961-10-16 00:00:00,Hombre,Casado/a,EFP,Obrero Calificado,Estados Unidos,Burien,1,60000
28858,Aidan,Hughes,1966-01-19 00:00:00,Hombre,Soltero/a,Bachiller,Obrero Calificado,Estados Unidos,Mill Valley,3,80000
23030,Aidan,Jenkins,1961-06-10 00:00:00,Hombre,Casado/a,Máster,Profesional,Estados Unidos,Salem,4,90000
19881,Aidan,Long,1950-04-21 00:00:00,Hombre,Casado/a,Bachiller,Directivo,Estados Unidos,Santa Monica,3,80000
23044,Aidan,Patterson,1954-08-04 00:00:00,Hombre,Casado/a,Universitario,Obrero Calificado,Estados Unidos,Corvallis,2,70000
12084,Aidan,Perry,1947-08-07 00:00:00,Hombre,Casado/a,Bachiller,Directivo,Estados Unidos,Milwaukie,5,60000
27275,Aidan,Powell,1969-04-08 00:00:00,Hombre,Casado/a,ESO,Profesional,Estados Unidos,Spring Valley,1,60000
11541,Aidan,Ross,1959-04-12 00:00:00,Hombre,Soltero/a,ESO,Obrero Calificado,Estados Unidos,Portland,4,60000
14467,Aidan,Russell,1961-05-04 00:00:00,Hombre,Casado/a,Máster,Profesional,Estados Unidos,Redmond,4,90000
23456,Aidan,Simmons,1956-09-07 00:00:00,Hombre,Casado/a,Universitario,Obrero Calificado,Estados Unidos,Lincoln Acres,2,80000
23444,Aidan,Washington,1973-11-13 00:00:00,Hombre,Soltero/a,EFP,Funcionario,Francia,Chatou,0,30000
14747,Aidan,Wood,1955-11-16 00:00:00,Hombre,Casado/a,EFP,Funcionario,Estados Unidos,La Jolla,1,40000
26591,Aimee,Chen,1958-08-05 00:00:00,Mujer,Soltero/a,Bachiller,Directivo,Australia,Geelong,1,100000
22601,Aimee,Gao,1958-07-24 00:00:00,Mujer,Casado/a,Bachiller,Funcionario,Francia,Orleans,1,30000
17075,Aimee,Guo,1964-07-13 00:00:00,Mujer,Casado/a,Bachiller,Profesional,Australia,Coffs Harbour,4,60000
11093,Aimee,He,1967-09-10 00:00:00,Mujer,Casado/a,ESO,Directivo,Australia,Wollongong,0,100000
27981,Aimee,Hu,1971-02-03 00:00:00,Mujer,Soltero/a,Bachiller,Profesional,Australia,Melton,0,80000
23160,Aimee,Huang,1971-01-13 00:00:00,Mujer,Casado/a,ESO,Profesional,Estados Unidos,Burlingame,2,70000
17915,Aimee,Li,1978-02-19 00:00:00,Mujer,Soltero/a,Máster,Militar,Australia,Darlinghurst,1,10000
28580,Aimee,Liu,1966-01-06 00:00:00,Mujer,Casado/a,ESO,Obrero Calificado,Estados Unidos,Bellflower,0,80000
20342,Aimee,Lu,1961-03-16 00:00:00,Mujer,Casado/a,EFP,Profesional,Estados Unidos,Bremerton,5,80000
21868,Aimee,Ma,1947-02-03 00:00:00,Mujer,Casado/a,Máster,Directivo,Alemania,Berlin,3,100000
11825,Aimee,She,1966-05-18 00:00:00,Mujer,Soltero/a,ESO,Profesional,Estados Unidos,Bellflower,5,70000
18319,Aimee,Sun,1937-08-16 00:00:00,Mujer,Soltero/a,EFP,Funcionario,Australia,Rhodes,2,30000
21011,Aimee,Wang,1960-11-25 00:00:00,Mujer,Soltero/a,EFP,Militar,Reino Unido,London,1,20000
16690,Aimee,Wu,1966-11-02 00:00:00,Mujer,Casado/a,ESO,Directivo,Australia,North Ryde,0,110000
19342,Aimee,Zeng,1963-04-09 00:00:00,Mujer,Soltero/a,EFP,Funcionario,Reino Unido,London,2,30000
26025,Aimee,Zhang,1970-02-15 00:00:00,Mujer,Soltero/a,Bachiller,Profesional,Australia,Caloundra,2,90000
24283,Aimee,Zheng,1955-03-21 00:00:00,Mujer,Soltero/a,EFP,Obrero Calificado,Australia,Townsville,2,80000
20729,Aimee,Zhou,1971-10-20 00:00:00,Mujer,Casado/a,EFP,Funcionario,Alemania,Bonn,2,40000
18295,Ajay,Solanki,1959-07-09 00:00:00,Mujer,Casado/a,Bachiller,Profesional,Australia,Brisbane,2,90000
21050,Alan,Cai,1968-02-04 00:00:00,Hombre,Casado/a,Bachiller,Funcionario,Francia,Paris,1,30000
13579,Alan,Chen,1946-02-26 00:00:00,Hombre,Casado/a,Bachiller,Directivo,Alemania,Ingolstadt,3,110000
25653,Alan,Gao,1977-09-20 00:00:00,Hombre,Soltero/a,Máster,Militar,Alemania,Frankfurt,0,20000
12265,Alan,Guo,1959-07-03 00:00:00,Hombre,Soltero/a,Máster,Militar,Francia,Suresnes,1,10000
12210,Alan,He,1978-09-25 00:00:00,Hombre,Casado/a,ESO,Militar,Reino Unido,London,0,10000
11676,Alan,Hu,1966-02-13 00:00:00,Hombre,Casado/a,ESO,Profesional,Estados Unidos,Branch,0,80000
12671,Alan,Huang,1974-02-11 00:00:00,Hombre,Soltero/a,Bachiller,Profesional,Australia,Rockhampton,0,70000
27773,Alan,Li,1966-12-04 00:00:00,Hombre,Soltero/a,Máster,Militar,Francia,Orly,1,20000
29063,Alan,Liang,1946-08-25 00:00:00,Hombre,Soltero/a,Máster,Obrero Calificado,Australia,Melbourne,4,20000
22973,Alan,Lin,1946-09-24 00:00:00,Hombre,Soltero/a,Máster,Obrero Calificado,Australia,Melton,5,10000
16464,Alan,Liu,1974-05-18 00:00:00,Hombre,Soltero/a,Universitario,Militar,Reino Unido,Milton Keynes,0,10000
19761,Alan,Lu,1950-06-11 00:00:00,Hombre,Casado/a,Universitario,Funcionario,Australia,Perth,2,20000
23906,Alan,Ma,1967-10-22 00:00:00,Hombre,Soltero/a,Bachiller,Funcionario,Alemania,München,0,40000
25597,Alan,She,1970-05-06 00:00:00,Hombre,Soltero/a,Bachiller,Funcionario,Alemania,Poing,0,30000
24257,Alan,Shen,1948-01-12 00:00:00,Hombre,Casado/a,Universitario,Funcionario,Australia,Sydney,2,20000
12802,Alan,Sun,1968-04-18 00:00:00,Hombre,Soltero/a,Bachiller,Funcionario,Alemania,Stuttgart,1,30000
13622,Alan,Wang,1974-05-07 00:00:00,Hombre,Casado/a,Universitario,Profesional,Australia,Newcastle,0,70000
16741,Alan,Xu,1940-09-07 00:00:00,Hombre,Casado/a,Bachiller,Directivo,Australia,Rhodes,2,40000
15605,Alan,Yang,1964-08-24 00:00:00,Hombre,Casado/a,Bachiller,Profesional,Australia,Darlinghurst,4,60000
20782,Alan,Ye,1959-05-07 00:00:00,Hombre,Casado/a,ESO,Obrero Calificado,Estados Unidos,Beaverton,4,60000
22321,Alan,Zeng,1970-01-26 00:00:00,Hombre,Soltero/a,EFP,Funcionario,Reino Unido,Woolston,2,40000
22835,Alan,Zhang,1947-11-13 00:00:00,Hombre,Casado/a,Universitario,Profesional,Alemania,Essen,4,100000
11050,Alan,Zheng,1951-09-07 00:00:00,Hombre,Casado/a,Máster,Obrero Calificado,Australia,Hobart,3,30000
16480,Alan,Zhou,1949-02-08 00:00:00,Hombre,Casado/a,Universitario,Funcionario,Australia,Gold Coast,2,20000
17320,Alan,Zhu,1964-09-24 00:00:00,Hombre,Soltero/a,Bachiller,Profesional,Australia,Darlinghurst,0,70000
17645,Albert,Alonso,1971-02-21 00:00:00,Hombre,Soltero/a,Máster,Militar,Reino Unido,London,0,30000
16624,Albert,Alvarez,1972-07-27 00:00:00,Hombre,Soltero/a,Bachiller,Profesional,Australia,Perth,0,90000
13581,Albert,Blanco,1946-10-19 00:00:00,Hombre,Casado/a,EFP,Profesional,Reino Unido,Esher-Molesey,4,130000
17857,Albert,Cabello,1980-02-13 00:00:00,Mujer,Soltero/a,Universitario,Militar,Alemania,Eilenburg,0,20000
18529,Albert,Castro,1961-02-19 00:00:00,Hombre,Soltero/a,Máster,Obrero Calificado,Estados Unidos,Chantilly,4,40000
12436,Albert,Diaz,1955-06-18 00:00:00,Hombre,Casado/a,EFP,Funcionario,Estados Unidos,Burien,1,40000
27125,Albert,Dominguez,1969-05-21 00:00:00,Hombre,Casado/a,Bachiller,Funcionario,Reino Unido,Bracknell,0,30000
12383,Albert,Gomez,1973-04-20 00:00:00,Hombre,Soltero/a,Máster,Militar,Francia,Paris,0,30000
25618,Albert,Hernandez,1968-06-24 00:00:00,Hombre,Casado/a,Bachiller,Funcionario,Alemania,Salzgitter,1,30000
12389,Albert,Jiménez,1972-07-06 00:00:00,Hombre,Soltero/a,Máster,Militar,Francia,Colombes,0,30000
26837,Albert,Martin,1965-03-07 00:00:00,Hombre,Casado/a,Máster,Militar,Reino Unido,London,2,20000
12402,Albert,Moreno,1971-03-15 00:00:00,Hombre,Soltero/a,EFP,Funcionario,Reino Unido,London,2,40000
21561,Albert,Navarro,1972-05-20 00:00:00,Hombre,Soltero/a,Bachiller,Profesional,Australia,Matraville,0,90000
21686,Albert,Ortega,1974-09-17 00:00:00,Hombre,Casado/a,EFP,Funcionario,Estados Unidos,Burlingame,3,40000
27716,Albert,Ramos,1961-10-03 00:00:00,Hombre,Soltero/a,EFP,Obrero Calificado,Australia,Lavender Bay,5,70000
16131,Albert,Romero,1960-05-14 00:00:00,Hombre,Soltero/a,Bachiller,Profesional,Estados Unidos,Burbank,0,40000
27846,Albert,Rubio,1962-09-14 00:00:00,Hombre,Casado/a,ESO,Funcionario,Francia,Paris,4,30000
20161,Albert,Sanz,1943-06-20 00:00:00,Hombre,Soltero/a,EFP,Militar,Francia,Orly,1,20000
13328,Albert,Serrano,1939-07-17 00:00:00,Hombre,Soltero/a,ESO,Directivo,Canadá,Cliffside,4,80000
20950,Albert,Suarez,1974-11-13 00:00:00,Hombre,Soltero/a,Universitario,Militar,Reino Unido,Birmingham,0,20000
17576,Albert,Vazquez,1969-07-02 00:00:00,Hombre,Casado/a,Bachiller,Obrero Calificado,Estados Unidos,Beverly Hills,2,50000
25350,Alberto,Alonso,1957-02-24 00:00:00,Hombre,Casado/a,Universitario,Funcionario,Estados Unidos,Burbank,2,20000
23358,Alberto,Alvarez,1974-04-11 00:00:00,Hombre,Casado/a,Máster,Profesional,Estados Unidos,Colma,0,60000
27867,Alberto,Blanco,1976-05-05 00:00:00,Hombre,Casado/a,Máster,Militar,Australia,Lavender Bay,0,10000
14174,Alberto,Diaz,1945-09-08 00:00:00,Hombre,Casado/a,Máster,Profesional,Alemania,Berlin,5,70000
26078,Alberto,Dominguez,1962-05-11 00:00:00,Hombre,Casado/a,EFP,Profesional,Estados Unidos,Bellingham,5,90000
17733,Alberto,Gill,1979-08-27 00:00:00,Hombre,Casado/a,Bachiller,Funcionario,Australia,Malabar,0,20000
25177,Alberto,Gomez,1961-09-16 00:00:00,Hombre,Casado/a,EFP,Profesional,Canadá,Cliffside,5,70000
15461,Alberto,Gutierrez,1942-05-13 00:00:00,Hombre,Casado/a,Bachiller,Funcionario,Reino Unido,Gateshead,1,30000
25029,Alberto,Hernandez,1953-04-14 00:00:00,Hombre,Soltero/a,EFP,Obrero Calificado,Australia,Port Macquarie,2,40000
15215,Alberto,Jiménez,1966-09-25 00:00:00,Hombre,Soltero/a,ESO,Directivo,Australia,Geelong,0,100000
19388,Alberto,Martin,1980-07-27 00:00:00,Hombre,Soltero/a,Universitario,Militar,Alemania,Mühlheim,0,20000
13008,Alberto,Muñoz,1965-07-09 00:00:00,Hombre,Casado/a,Bachiller,Profesional,Australia,Geelong,3,60000
11540,Alberto,Navarro,1959-01-28 00:00:00,Hombre,Soltero/a,ESO,Obrero Calificado,Estados Unidos,Coronado,4,60000
17950,Alberto,Ortega,1958-11-19 00:00:00,Hombre,Casado/a,Bachiller,Funcionario,Francia,Colomiers,1,30000
12239,Alberto,Ramos,1942-06-01 00:00:00,Hombre,Casado/a,Bachiller,Funcionario,Reino Unido,London,1,30000
11586,Alberto,Romero,1965-12-15 00:00:00,Hombre,Casado/a,Bachiller,Obrero Calificado,Reino Unido,York,1,40000
26973,Alberto,Rowe,1973-05-27 00:00:00,Hombre,Casado/a,Universitario,Militar,Reino Unido,Cheltenham,0,20000
25212,Alberto,Ruiz,1963-07-02 00:00:00,Hombre,Casado/a,Bachiller,Profesional,Australia,Melbourne,5,60000
20924,Alberto,Sanz,1977-12-06 00:00:00,Hombre,Soltero/a,Máster,Militar,Alemania,Werne,0,20000
15800,Alberto,Serrano,1959-12-11 00:00:00,Hombre,Soltero/a,Bachiller,Profesional,Australia,Lane Cove,1,90000
18719,Alberto,Suarez,1964-10-20 00:00:00,Hombre,Casado/a,Bachiller,Profesional,Australia,Rhodes,4,60000
28899,Alejandro,Anand,1954-09-19 00:00:00,Hombre,Casado/a,Máster,Profesional,Reino Unido,London,4,130000
28691,Alejandro,Andersen,1970-07-12 00:00:00,Hombre,Soltero/a,Bachiller,Funcionario,Alemania,Paderborn,0,30000
11025,Alejandro,Beck,1945-12-23 00:00:00,Hombre,Casado/a,Universitario,Funcionario,Australia,Hawthorne,2,10000
13938,Alejandro,Cai,1967-08-07 00:00:00,Hombre,Casado/a,ESO,Profesional,Estados Unidos,Bellflower,0,60000
24455,Alejandro,Chander,1964-09-11 00:00:00,Hombre,Casado/a,Bachiller,Profesional,Australia,Cranbourne,4,60000
17846,Alejandro,Chavez,1975-01-25 00:00:00,Hombre,Soltero/a,EFP,Funcionario,Francia,Boulogne-sur-Mer,0,30000
14947,Alejandro,Chen,1965-01-11 00:00:00,Hombre,Soltero/a,Máster,Militar,Reino Unido,Bury,2,20000
24513,Alejandro,Deng,1976-05-25 00:00:00,Hombre,Casado/a,EFP,Obrero Calificado,Estados Unidos,Colma,0,40000
15065,Alejandro,Gao,1970-05-15 00:00:00,Hombre,Soltero/a,Máster,Militar,Alemania,Berlin,1,10000
13077,Alejandro,Goel,1956-05-24 00:00:00,Hombre,Soltero/a,Máster,Obrero Calificado,Australia,Rhodes,2,70000
17799,Alejandro,Guo,1965-04-02 00:00:00,Hombre,Soltero/a,Máster,Militar,Alemania,Ingolstadt,2,20000
13125,Alejandro,Hu,1964-07-08 00:00:00,Hombre,Soltero/a,Bachiller,Profesional,Australia,Melbourne,0,70000
11464,Alejandro,Huang,1971-11-16 00:00:00,Hombre,Casado/a,Bachiller,Profesional,Australia,South Melbourne,0,90000
14055,Alejandro,Kumar,1960-07-03 00:00:00,Hombre,Casado/a,EFP,Obrero Calificado,Australia,Rhodes,1,60000
12213,Alejandro,Lal,1963-02-02 00:00:00,Hombre,Casado/a,ESO,Militar,Alemania,München,1,10000
27519,Alejandro,Li,1959-04-03 00:00:00,Hombre,Soltero/a,Bachiller,Directivo,Australia,Matraville,4,110000
29193,Alejandro,Liang,1966-09-06 00:00:00,Hombre,Soltero/a,ESO,Directivo,Australia,Port Macquarie,5,80000
12563,Alejandro,Lin,1941-04-11 00:00:00,Hombre,Casado/a,Bachiller,Funcionario,Reino Unido,Cheltenham,1,30000
19555,Alejandro,Liu,1969-01-21 00:00:00,Hombre,Casado/a,ESO,Directivo,Australia,Geelong,1,90000
25620,Alejandro,Lu,1968-04-27 00:00:00,Hombre,Casado/a,Bachiller,Directivo,Canadá,Cliffside,4,90000
12316,Alejandro,Luo,1953-11-25 00:00:00,Hombre,Casado/a,EFP,Profesional,Reino Unido,London,5,130000
17187,Alejandro,Ma,1955-04-01 00:00:00,Hombre,Soltero/a,Máster,Profesional,Francia,Orleans,2,90000
19364,Alejandro,Nara,1962-10-20 00:00:00,Hombre,Casado/a,Bachiller,Obrero Calificado,Alemania,Frankfurt am Main,1,40000
24866,Alejandro,Nath,1951-02-11 00:00:00,Hombre,Casado/a,Máster,Profesional,Francia,Paris,4,80000
21990,Alejandro,Rai,1965-03-15 00:00:00,Hombre,Soltero/a,Bachiller,Profesional,Australia,Rockhampton,5,80000
16944,Alejandro,Raji,1938-05-07 00:00:00,Hombre,Soltero/a,Bachiller,Funcionario,Alemania,Paderborn,1,20000
27438,Alejandro,Shan,1951-07-06 00:00:00,Hombre,Casado/a,EFP,Profesional,Estados Unidos,Bellflower,2,60000
21940,Alejandro,Sharma,1959-07-24 00:00:00,Hombre,Casado/a,ESO,Profesional,Estados Unidos,Coronado,5,90000
17873,Alejandro,She,1969-05-06 00:00:00,Hombre,Casado/a,ESO,Militar,Alemania,Bottrop,0,10000
15442,Alejandro,Shen,1962-06-27 00:00:00,Hombre,Casado/a,ESO,Militar,Francia,Roncq,1,10000
23923,Alejandro,Sun,1966-11-12 00:00:00,Hombre,Soltero/a,Bachiller,Profesional,Reino Unido,Cheltenham,0,40000
11542,Alejandro,Tang,1968-09-10 00:00:00,Hombre,Soltero/a,EFP,Militar,Reino Unido,York,1,20000
17310,Alejandro,Wang,1961-07-28 00:00:00,Hombre,Casado/a,EFP,Obrero Calificado,Australia,Seaford,1,60000
18455,Alejandro,Wu,1977-09-25 00:00:00,Hombre,Casado/a,EFP,Obrero Calificado,Estados Unidos,Coronado,0,60000
25781,Alejandro,Xie,1944-02-19 00:00:00,Hombre,Soltero/a,Bachiller,Directivo,Reino Unido,London,3,160000
16353,Alejandro,Xu,1975-11-07 00:00:00,Hombre,Casado/a,EFP,Obrero Calificado,Estados Unidos,Bremerton,0,30000
26585,Alejandro,Xu,1956-07-15 00:00:00,Hombre,Soltero/a,Máster,Obrero Calificado,Australia,Newcastle,2,80000
22176,Alejandro,Yang,1953-09-10 00:00:00,Hombre,Casado/a,EFP,Obrero Calificado,Australia,Wollongong,3,40000
15029,Alejandro,Ye,1979-06-04 00:00:00,Hombre,Soltero/a,EFP,Militar,Australia,Wollongong,0,10000
17547,Alejandro,Yuan,1961-09-09 00:00:00,Hombre,Casado/a,Máster,Obrero Calificado,Estados Unidos,Bellflower,4,40000
18171,Alejandro,Zeng,1951-04-03 00:00:00,Hombre,Casado/a,EFP,Profesional,Alemania,Stuttgart,4,110000
21992,Alejandro,Zhang,1965-08-27 00:00:00,Hombre,Soltero/a,Bachiller,Profesional,Australia,Warrnambool,5,80000
17787,Alejandro,Zhao,1967-10-17 00:00:00,Hombre,Soltero/a,EFP,Militar,Francia,Paris,1,20000
27961,Alejandro,Zheng,1949-05-24 00:00:00,Hombre,Casado/a,Universitario,Obrero Calificado,Francia,Boulogne-sur-Mer,5,70000
12304,Alejandro,Zhou,1946-06-05 00:00:00,Hombre,Soltero/a,EFP,Profesional,Reino Unido,London,4,130000
28912,Alejandro,Zhu,1950-09-07 00:00:00,Hombre,Casado/a,EFP,Directivo,Francia,Verrieres Le Buisson,3,100000
21139,Alex,Adams,1962-06-24 00:00:00,Hombre,Casado/a,EFP,Obrero Calificado,Estados Unidos,Lake Oswego,1,70000
19663,Alex,Allen,1968-11-15 00:00:00,Hombre,Casado/a,EFP,Obrero Calificado,Estados Unidos,Ballard,4,90000
28676,Alex,Bailey,1967-10-20 00:00:00,Hombre,Soltero/a,Bachiller,Obrero Calificado,Estados Unidos,Burbank,2,60000
27072,Alex,Baker,1971-07-04 00:00:00,Hombre,Casado/a,ESO,Obrero Calificado,Estados Unidos,Port Orchard,1,70000
16754,Alex,Bell,1972-12-05 00:00:00,Hombre,Soltero/a,Bachiller,Directivo,Canadá,N. Vancouver,0,80000
14251,Alex,Brooks,1942-08-22 00:00:00,Hombre,Casado/a,ESO,Directivo,Estados Unidos,Santa Cruz,2,170000
11984,Alex,Campbell,1957-06-06 00:00:00,Hombre,Casado/a,Bachiller,Directivo,Canadá,Oak Bay,2,80000
12042,Alex,Carter,1975-09-27 00:00:00,Hombre,Casado/a,Máster,Obrero Calificado,Estados Unidos,Yakima,0,40000
28781,Alex,Collins,1956-05-15 00:00:00,Hombre,Soltero/a,Universitario,Funcionario,Estados Unidos,San Carlos,3,20000
